frame,id,x,y,w,h,conf,class
9,7.0,1475.7327675877464,518.7573754962577,30.488023442889244,81.08355909639704,0.999,0.0
9,8.0,1511.9745822051812,534.6577437865278,37.69592486533929,80.94461653472217,1.0,0.0
9,9.0,211.84209889164327,602.5146968619795,52.24226034289347,147.90132069950528,0.997,0.0
9,11.0,646.2778639331713,534.6228686225066,27.544765570570917,73.48195223924017,0.999,0.0
9,12.0,796.3415542222239,517.1207034000606,16.048330923536014,41.34273384383073,0.992,0.0
9,14.0,678.4085750557609,529.0582669089432,26.050500050521123,63.56233581827428,0.998,0.0
9,15.0,827.9466606116454,516.7970565705808,18.015122129864267,45.27340249055737,0.981,0.0
9,16.0,778.3255999721484,510.12802528537287,18.466319587100998,47.39822678403726,0.903,0.0
9,17.0,115.15866300584781,588.2932125849104,60.117691155539944,160.13195987381528,0.889,0.0
9,18.0,631.864386231763,542.1808588489052,24.38728529310174,63.95657045811481,0.995,0.0
9,22.0,1282.7231545133338,503.80802292263604,18.712662105577238,45.320916905444165,0.856,0.0
9,10.0,1077.857761118838,500.56530826503825,13.830094408317564,30.94489011606896,0.954,0.0
9,13.0,1195.4204189100024,496.7658763064914,16.464476152258612,39.123415027400085,0.984,0.0
10,1.0,2.2704142498882263,743.4161054101033,46.91422681030978,107.24419342684246,0.999,0.0
10,2.0,530.1740748669132,553.9494049007592,33.79719035210019,89.17493329781564,1.0,0.0
10,3.0,1577.5576531849351,597.9754260950126,53.244339955670966,123.75416733791008,1.0,0.0
10,4.0,1397.8811570149487,542.7009755580849,36.26028070311577,99.94148404304451,1.0,0.0
10,5.0,487.7029485241435,551.6483689205123,36.407759644781095,93.38054613332042,1.0,0.0
10,6.0,1675.1976031595525,593.2710741650699,63.59585439546936,138.21027124853958,1.0,0.0
10,7.0,1477.274805888302,529.0027534102134,29.896835671513145,78.9874454736314,0.999,0.0
10,8.0,1514.0992198575198,546.7202822201613,35.54104429525114,75.72112204569635,0.994,0.0
10,9.0,193.19416199431356,597.619774903164,53.92972694562468,152.6334300700414,0.994,0.0
10,11.0,645.6796261898176,532.6578603634048,27.187504879713742,73.06302240250761,0.998,0.0
10,12.0,795.2747070135653,515.4173179703413,16.563542335105467,43.17867132272568,0.992,0.0
10,14.0,679.3185650332066,529.3840318907902,24.5618354754115,59.59223836958199,0.997,0.0
10,15.0,830.1942501292986,516.7561665836473,18.013685705510852,45.23773014743665,0.958,0.0
10,16.0,776.1784687962607,509.6999133828377,19.601810935172352,50.31334506631646,0.993,0.0
10,17.0,103.04229746078364,583.9939949912209,57.64893516786579,151.9618860225221,0.918,0.0
10,18.0,628.0488005157703,538.6615674955938,24.968257691335566,65.60325506125128,0.995,0.0
10,22.0,1285.2809616526881,507.5051935889177,20.47970550408172,49.60845180201977,0.811,0.0
10,10.0,1081.4507785864816,503.7244479016835,13.449522490688196,29.77769619092561,0.898,0.0
10,13.0,1196.908244716866,502.6903057831893,15.095908917311135,35.88387817114699,0.987,0.0
10,23.0,1465.838814809624,516.8000000000001,21.461185190376,45.83999999999992,0.758,0.0
10,24.0,613.9796029842315,517.0000000000001,30.84039701576853,80.33999999999992,0.589,0.0
11,2.0,529.2097590269464,558.1896083124528,33.86304610367756,89.22045223569285,1.0,0.0
11,3.0,1587.7741625040767,591.7219435530351,53.866744645048584,124.95295652911273,1.0,0.0
11,4.0,1401.6806943825402,538.0524792857974,36.92598049540584,101.69539789178702,1.0,0.0
11,5.0,483.4520333911214,552.7848702188281,37.2961667498048,96.51556547617338,1.0,0.0
11,6.0,1680.964348282967,590.6199173903981,63.236678047212536,137.54138541082784,1.0,0.0
11,7.0,1481.0619048878184,525.3203164463423,29.38613450149205,77.09179402639029,1.0,0.0
11,8.0,1517.6553899751598,541.2749596830272,36.379281492380414,77.9472627319144,0.999,0.0
11,9.0,188.38191385862038,607.5426960856158,53.33725035436231,150.39306903105057,0.999,0.0
11,11.0,643.8804061438224,532.5228487535338,27.966159990054166,75.56402447565324,0.999,0.0
11,12.0,795.6477610145726,514.2229463714709,17.368127924595,45.36900515010893,0.994,0.0
11,14.0,675.9611627527372,527.3783306015052,28.493471770107362,69.27792112135785,0.994,0.0
11,15.0,830.0527358271702,518.0279198951719,17.48509692468724,43.74611929921707,0.972,0.0
11,16.0,774.2328558793848,508.8850422201787,18.958201263845922,48.38758163442827,0.987,0.0
11,17.0,90.2303741570642,611.3715210305893,53.00938745554015,140.62927173177786,0.934,0.0
11,18.0,626.916558885598,540.6110509991051,24.178190439630043,63.80139887694895,0.998,0.0
11,22.0,1287.9612027717212,505.7246982328398,18.905233890285672,45.84004629172961,0.82,0.0
11,10.0,1076.1340030961633,498.3807338155249,14.932049462881423,32.98964045123785,0.968,0.0
11,13.0,1197.3775773725342,498.7733723246316,15.211238783045246,36.17118613925095,0.987,0.0
11,23.0,1461.8852108924737,506.06342437016343,19.968700019928292,42.619027311049024,0.871,0.0
11,24.0,614.8354892577819,527.3933170725262,28.93033143914772,75.41059818845906,0.755,0.0
12,2.0,529.8674466936181,561.7672739303463,33.40379900584912,87.28874968221726,1.0,0.0
12,3.0,1593.3617373212844,591.1044665915166,57.93410713561525,133.9524210429597,1.0,0.0
12,4.0,1404.3762273994491,539.5110017460509,36.131517784861444,99.14975048269116,1.0,0.0
12,5.0,485.1714937274073,555.8233065571136,36.014029677629765,93.6642080438512,1.0,0.0
12,6.0,1685.2355382688434,586.7715535193421,67.33370144590344,147.78933094650984,1.0,0.0
12,7.0,1480.077393688647,523.8253825621543,31.500443066123808,82.62895471864067,0.998,0.0
12,8.0,1521.2413084085188,541.3367828529255,37.13589619147115,79.72384715427461,0.998,0.0
12,9.0,182.6678318148842,610.639514436965,53.796365064721044,151.74217254553855,0.999,0.0
12,11.0,643.1967847428853,534.4229308170444,27.228726421468764,73.77641737958515,1.0,0.0
12,12.0,795.1538694992082,515.0615894823025,17.890021464342226,47.04759538466624,0.994,0.0
12,14.0,676.1548978713299,532.4158397576118,26.548472765148063,64.2268893107057,0.99,0.0
12,15.0,827.8328262128822,521.8372378932561,18.000311366233973,44.90239784093046,0.955,0.0
12,16.0,771.2193837687133,511.1965249030363,19.651719366910356,50.4182402639579,0.993,0.0
12,17.0,82.80010697143743,602.0276126476238,56.60324648255505,149.79310543630004,0.577,0.0
12,18.0,624.6014152670854,543.9916770301372,24.042925335991185,63.20981704482938,0.992,0.0
12,22.0,1287.6162774913423,504.7872453331825,19.092231826462466,46.30189412681938,0.837,0.0
12,10.0,1074.9919541621207,501.19751212094616,14.26323593977122,31.43779875834184,0.929,0.0
12,13.0,1194.7744718412332,500.0395795700535,15.717323902767475,37.40886830041512,0.982,0.0
12,23.0,1464.222167303309,507.48299501764103,19.208279184042567,40.85615843085469,0.914,0.0
13,2.0,529.6357672362512,554.994254190988,32.70647409394542,84.9351111756198,1.0,0.0
13,3.0,1598.4565348174208,591.4610481814653,58.18986266873071,135.86283288168443,1.0,0.0
13,4.0,1408.3196828624573,538.5959807195945,35.24225176809705,96.46097675337114,1.0,0.0
13,5.0,484.01257862772854,547.5586714107901,35.833760822517434,92.65825375730856,1.0,0.0
13,6.0,1690.117604592905,587.8859007853459,66.02615801814682,144.85480130320275,1.0,0.0
13,7.0,1481.4994497818955,525.2271843057005,31.172082549566767,82.06627031208836,0.996,0.0
13,8.0,1523.74937841519,541.2563836452877,37.17843552400791,80.58886872170092,0.998,0.0
13,9.0,172.36753307329647,601.1087537693428,55.91356123188547,156.1303068467812,0.999,0.0
13,11.0,641.1411856151586,526.4229753115219,26.415756385539225,71.97481613315836,0.999,0.0
13,12.0,795.5938760960454,510.7541312932294,16.12937685574002,42.24563012269209,0.995,0.0
13,14.0,674.3383134330909,522.3992141164771,28.705620685328086,69.77454486399188,0.992,0.0
13,15.0,829.5195072080902,512.5149733805581,18.36134297823537,46.18844426458941,0.98,0.0
13,16.0,772.3307447061932,507.43415508389313,19.21073425540999,48.98631078009515,0.969,0.0
13,18.0,623.8613306589316,536.4488882582843,24.389176021855747,63.85603711387421,0.993,0.0
13,22.0,1287.5121395345052,500.9259073688563,19.388824341268446,47.15775836123703,0.884,0.0
13,10.0,1075.414824291229,497.4419732300481,13.590073627316542,29.598058560608024,0.978,0.0
13,13.0,1196.2348376369534,498.4968985352144,15.287543145471773,36.48360369294005,0.932,0.0
14,2.0,524.8645873485915,555.7983422524674,34.6930414311787,90.07189081291699,1.0,0.0
14,3.0,1605.4184934745715,589.4969358688772,58.76101933597329,137.19181606876396,1.0,0.0
14,4.0,1409.9360362722032,536.1326519348233,36.65608475847648,100.50091122144863,1.0,0.0
14,5.0,479.7359845864544,547.8209434822005,36.995549144718666,95.82776640179213,1.0,0.0
14,6.0,1699.6389581687708,581.5695614318206,67.76874325496283,149.65595930352129,1.0,0.0
14,7.0,1484.4786946980478,519.7156473420449,31.504504033657668,83.27253579272451,0.994,0.0
14,8.0,1524.97166426351,532.5252433735956,40.14215577294681,87.85411452380504,0.997,0.0
14,9.0,160.24890296564857,600.7357954844978,58.178120313117574,160.83278324286334,1.0,0.0
14,11.0,643.9543449569347,530.784293683817,25.376034191478766,68.93814766729133,0.999,0.0
14,12.0,795.0984170387113,508.25567701419055,16.12624349575617,42.309529633941736,0.994,0.0
14,14.0,675.7430403337333,525.274000278122,27.422475604074634,66.48187042784457,0.999,0.0
14,15.0,829.3920701311146,514.8959194701326,18.135190862949912,45.818083040624515,0.968,0.0
14,16.0,770.5600343315057,505.2443486120858,19.195388904198126,48.73451480628364,0.997,0.0
14,18.0,628.3105172112014,536.2747559183872,24.421339368955614,64.4219102952818,0.887,0.0
14,22.0,1289.4775574883527,499.5372697352333,18.61462039788603,45.119002171852344,0.785,0.0
14,10.0,1072.9236906715473,493.2317412650401,13.653703878714168,29.777276476424163,0.991,0.0
14,13.0,1196.2359034290073,494.47746030709226,16.505791986239274,39.658910224548606,0.965,0.0
14,27.0,1464.518355651888,504.2000000000001,30.721644348112022,62.839999999999975,0.574,0.0
14,24.0,614.3132354163337,536.9760615656829,25.07884251834048,65.5911002770033,0.995,0.0
14,17.0,56.09447776291718,593.6800919367611,60.04683216430149,157.12962560209144,0.938,0.0
14,23.0,1465.675264833373,504.553847802472,20.012274959835395,42.56784576717905,0.923,0.0
15,2.0,522.7487483031576,552.8197148309602,35.17162504330895,91.19849731901672,1.0,0.0
15,3.0,1615.9347743034696,593.20663602117,58.341291297333555,135.41812173829862,1.0,0.0
15,4.0,1414.5682494282653,534.5535098937406,36.41581397075652,99.4028747105283,1.0,0.0
15,5.0,478.07061451341474,547.2631339095182,37.48574002123064,97.31923898073296,1.0,0.0
15,6.0,1712.7310390369491,586.9432603302479,65.02229330319096,142.83767268827933,1.0,0.0
15,7.0,1490.8404161052042,518.2472578171253,31.22960936714071,82.3317825687086,1.0,0.0
15,8.0,1528.8310404943882,527.9899109806457,43.81029117957996,96.04427977382329,0.999,0.0
15,9.0,149.56973242465205,600.5582899514919,58.30811314283426,159.9883238441862,1.0,0.0
15,11.0,641.7282179320596,529.7013121277515,25.79339186847642,70.10953095336026,0.999,0.0
15,12.0,793.7760367511755,506.72393784767354,16.938490903499314,44.69037182459766,0.996,0.0
15,14.0,674.5979205813989,523.8017619547038,28.399701616819584,68.83206632460906,0.997,0.0
15,15.0,830.2734708039045,514.4678510998311,17.037783135001973,43.14585362507205,0.951,0.0
15,16.0,769.9176903627396,503.7580013324368,20.05051418752896,50.6949761546212,0.996,0.0
15,22.0,1291.8146412198805,496.94757622359924,17.49073699040582,42.330595079622356,0.809,0.0
15,10.0,1075.30605903676,495.1310037772794,14.150620401151627,30.730296205811214,0.979,0.0
15,13.0,1198.9064326404275,494.95074988914723,15.74985559340712,37.849687656399055,0.916,0.0
15,27.0,1468.1311074737107,512.6589222303843,29.445849006886874,60.37400911249824,0.892,0.0
15,24.0,618.4368610317578,534.4970254197666,24.300765737581287,63.4289566658897,0.995,0.0
15,23.0,1468.480477832793,499.72816449971265,23.106269094268555,49.17702451633636,0.938,0.0
16,2.0,518.6182609592346,548.3525174068101,36.10208689350975,94.05107821760839,1.0,0.0
16,3.0,1625.5769561931215,596.5153838396188,59.47827453750551,139.40425924877195,1.0,0.0
16,4.0,1415.0061309855741,535.8614654422543,36.7369553119006,100.34914970332989,1.0,0.0
16,5.0,478.1046664049884,545.0816002126926,37.19815187761219,97.0881536502784,1.0,0.0
16,6.0,1717.6436692077796,592.9722425725038,60.800105133343095,135.07257360606332,1.0,0.0
16,7.0,1492.0841346966213,522.9444482857497,30.069692311186827,79.49845210660624,0.994,0.0
16,8.0,1536.44372364185,528.703612966443,43.047041447178344,92.49916299686265,0.999,0.0
16,9.0,132.08588020190697,605.7105482538155,59.35707094488549,162.74337727237207,1.0,0.0
16,11.0,639.3486051105929,525.981452451592,26.140903532950915,71.20008766311048,0.999,0.0
16,12.0,793.7275633407332,503.5517371671107,17.58455929631282,46.99921831425877,0.997,0.0
16,14.0,674.6690191780847,519.3579115769012,28.97923837685903,70.52374373949579,0.998,0.0
16,15.0,830.4426381304173,513.5948178487286,16.978305905642173,43.150414367421945,0.945,0.0
16,16.0,770.234339407418,502.55540088939284,20.018260976313286,50.437606042744335,0.997,0.0
16,22.0,1293.0148089633624,497.45466057188844,18.91174448470383,45.773978029907994,0.762,0.0
16,10.0,1072.567125677313,493.827876469378,14.699304617478901,31.88638803042045,0.996,0.0
16,13.0,1202.169430143559,493.7808525438159,16.599092320528143,39.81472944916726,0.975,0.0
16,27.0,1466.753954198993,509.10078931501783,30.213437033090486,62.31432800595843,0.84,0.0
16,24.0,617.2900515949736,535.241585803593,23.714740551457226,61.96075954419871,0.995,0.0
16,17.0,20.580437957229776,587.5011959462904,65.16923867998518,171.38101604213125,0.877,0.0
17,2.0,517.0958423606492,551.2161909423131,38.01790704362361,98.96161126993297,1.0,0.0
17,3.0,1634.5436875174423,602.2456911528674,56.71372406614955,132.73872502766335,1.0,0.0
17,4.0,1418.93665409641,534.995456855601,37.741031681117875,103.20177878043387,1.0,0.0
17,5.0,474.5543366018285,544.9104935846711,38.14602377783797,99.94721860518757,1.0,0.0
17,6.0,1722.5329141956734,586.3432126619282,64.57109374257243,144.2097180563046,1.0,0.0
17,7.0,1496.5159704993187,520.6662709752121,30.67932866794399,81.5629501254466,0.996,0.0
17,8.0,1541.4011030890877,531.609089942733,41.433204778054005,88.32577222969576,0.999,0.0
17,9.0,116.6168089162166,601.7512129226265,60.90378576940344,169.3611433416595,0.999,0.0
17,11.0,639.443885347475,527.8829403816022,26.430936711115464,72.0097581333614,0.998,0.0
